27558	442436	4TROT
27559	442441	5TRUE
27560	442442	6TRY
27561	442443	7TUB
27562	442444	8TUBA
27563	442445	9TUBE
27564	442446	0TUCK
27565	442451	.TUFT
27566	442452	-TUG
27567	442453	+TUNA
27568	442454	:TUNE
27569	442455	?TURF
27570	442456	!TURN
27571	442461	@TUSK
27572	442462	#TUTU
27573	442463	$TUX
27574	442464	%TWIG
27575	442465	&TWIN
27576	442466	*TYPE
27577	442511	~UFO
27578	442512	1UNDO
27579	442513	2UNIT
27580	442514	3UPON
27581	442515	4USE
27582	442516	5USED
27583	442521	6USER
27584	442522	7UTAH
27585	442523	8VAIN
27586	442524	9VAN
27587	442525	0VARY
27588	442526	.VASE
27589	442531	-VAST
27590	442532	+VEER
27591	442533	:VEGA
27592	442534	?VEIL
27593	442535	!VENT
27594	442536	@VERY
27595	442541	#VEST
27596	442542	$VET
27597	442543	%VETO
27598	442544	&VIA
27599	442545	*VIAL
27600	442546	~VIBE
27601	442551	1VICE
27602	442552	2VIEW
27603	442553	3VILE
27604	442554	4VINE
27605	442555	5VIP
27606	442556	6VISA
27607	442561	7VOID
27608	442562	8VOTE
27609	442563	9VOW
27610	442564	0WACO
27611	442565	.WAD
27612	442566	-WAGE
27613	442611	+WAIT
27614	442612	:WAKE
27615	442613	?WALK
27616	442614	!WALL
27617	442615	@WAN
27618	442616	#WAND
27619	442621	$WANT
27620	442622	%WARD
27621	442623	&WARM
27622	442624	*WARN
27623	442625	~WARP
27624	442626	1WARY
27625	442631	2WASH
27626	442632	3WASP
27627	442633	4WAVE
27628	442634	5WAVY
27629	442635	6WAX
27630	442636	7WAY
27631	442641	8WEAR
27632	442642	9WEB
27633	442643	0WEEK
27634	442644	.WELL
27635	442645	-WENT
27636	442646	+WERE
27637	442651	:WEST
27638	442652	?WET
27639	442653	!WHAM
27640	442654	@WHAT
27641	442655	#WHEE
27642	442656	$WHEN
27643	442661	%WHIM
27644	442662	&WHIZ
27645	442663	*WHO
27646	442664	~WHOM
27647	442665	1WHY
27648	442666	2WICK
27649	443111	3WIDE
27650	443112	4WIFI
27651	443113	5WIG
27652	443114	6WILD
27653	443115	7WILL
27654	443116	8WILT
27655	443121	9WIMP
27656	443122	0WIN
27657	443123	.WIND
27658	443124	-WINE
27659	443125	+WING
27660	443126	:WINK
27661	443131	?WIPE
27662	443132	!WIRE
27663	443133	@WIRY
27664	443134	#WISE
27665	443135	$WISH
27666	443136	%WIT
27667	443141	&WITH
27668	443142	*WOAH
27669	443143	~WOK
27670	443144	1WOLF
27671	443145	2WON
27672	443146	3WOOD
27673	443151	4WOOF
27674	443152	5WOOL
27675	443153	6WORD
27676	443154	7WORE
27677	443155	8WORK
27678	443156	9WORM
27679	443161	0WORN
27680	443162	.WOW
27681	443163	-WRAP
27682	443164	+XYZ
27683	443165	:YAK
27684	443166	?YAM
27685	443211	!YANK
27686	443212	@YARD
27687	443213	#YARN
27688	443214	$YAWN
27689	443215	%YAY
27690	443216	&YEAH
27691	443221	*YEAR
27692	443222	~YELL
27693	443223	1YELP
27694	443224	2YET
27695	443225	3YOGA
27696	443226	4YORK
27697	443231	5YUM
27698	443232	6ZAP
27699	443233	7ZEAL
27700	443234	8ZEN
27701	443235	9ZERO
27702	443236	0ZIP
27703	443241	.ZONE
27704	443242	-ZOO
27705	443243	+abc
27706	443244	:able
27707	443245	?ace
27708	443246	!ache
27709	443251	@acid
27710	443252	#acre
27711	443253	$act
27712	443254	%add
27713	443255	&afar
27714	443256	*age
27715	443261	~aged
27716	443262	1ago
27717	443263	2ahoy
27718	443264	3aid
27719	443265	4aide
27720	443266	5aim
27721	443311	6air
27722	443312	7ajar
27723	443313	8all
27724	443314	9ally
27725	443315	0aloe
27726	443316	.also
27727	443321	-alto
27728	443322	+amid
27729	443323	:amp
27730	443324	?anew
27731	443325	!ant
27732	443326	@any
27733	443331	#ape
27734	443332	$app
27735	443333	%apt
27736	443334	&aqua
27737	443335	*arc
27738	443336	~arch
27739	443341	1are
27740	443342	2area
27741	443343	3arm
27742	443344	4army
27743	443345	5art
27744	443346	6asap
27745	443351	7ash
27746	443352	8ashy
27747	443353	9ask
27748	443354	0ate
27749	443355	.atom
27750	443356	-atop
27751	443361	+aura
27752	443362	:auto
27753	443363	?ave
27754	443364	!avid
27755	443365	@away
27756	443366	#awe
27757	443411	$awry
27758	443412	%aye
27759	443413	&back
27760	443414	*bag
27761	443415	~bail
27762	443416	1bait
27763	443421	2bake
27764	443422	3ball
27765	443423	4bam
27766	443424	5ban
27767	443425	6band
27768	443426	7bank
27769	443431	8bar
27770	443432	9bark
27771	443433	0barn
27772	443434	.base
27773	443435	-bash
27774	443436	+bat
27775	443441	:bath
27776	443442	?bay
27777	443443	!bead
27778	443444	@beak
27779	443445	#beam
27780	443446	$bean
27781	443451	%bear
27782	443452	&beat
27783	443453	*bed
27784	443454	~bee
27785	443455	1beef
27786	443456	2been
27787	443461	3beep
27788	443462	4beer
27789	443463	5bell
27790	443464	6belt
27791	443465	7bend
27792	443466	8bent
27793	443511	9best
27794	443512	0bet
27795	443513	.beta
27796	443514	-bid
27797	443515	+big
27798	443516	:bike
27799	443521	?bill
27800	443522	!bin
27801	443523	@bind
27802	443524	#bing
27803	443525	$bio
27804	443526	%bird
27805	443531	&bit
27806	443532	*bite
27807	443533	~blah
27808	443534	1blew
27809	443535	2blip
27810	443536	3blob
27811	443541	4blog
27812	443542	5blot
27813	443543	6blow
27814	443544	7blue
27815	443545	8blur
27816	443546	9bmw
27817	443551	0boar
27818	443552	.boat
27819	443553	-bob
27820	443554	+body
27821	443555	:bog
27822	443556	?boil
27823	443561	!bold
27824	443562	@bolt
27825	443563	#bond
27826	443564	$bone
27827	443565	%bony
27828	443566	&boo
27829	443611	*book
27830	443612	~boom
27831	443613	1boon
27832	443614	2boot
27833	443615	3bore
27834	443616	4borg
27835	443621	5born
27836	443622	6bot
27837	443623	7both
27838	443624	8bow
27839	443625	9bowl
27840	443626	0box
27841	443631	.boxy
27842	443632	-brag
27843	443633	+brew
27844	443634	:brim
27845	443635	?brow
27846	443636	!buck
27847	443641	@bud
27848	443642	#buff
27849	443643	$bug
27850	443644	%bulb
27851	443645	&bulk
27852	443646	*bull
27853	443651	~bump
27854	443652	1bun
27855	443653	2bunk
27856	443654	3burn
27857	443655	4bury
27858	443656	5bush
27859	443661	6bust
27860	443662	7busy
27861	443663	8buy
27862	443664	9buzz
27863	443665	0cab
27864	443666	.cafe
27865	444111	-cage
27866	444112	+cake
27867	444113	:calf
27868	444114	?call
27869	444115	!calm
27870	444116	@cam
27871	444121	#camp
27872	444122	$can
27873	444123	%cane
27874	444124	&cap
27875	444125	*cape
27876	444126	~car
27877	444131	1card
27878	444132	2care
27879	444133	3cart
27880	444134	4case
27881	444135	5cash
27882	444136	6cast
27883	444141	7cat
27884	444142	8cave
27885	444143	9cell
27886	444144	0cent
27887	444145	.char
27888	444146	-chat
27889	444151	+chef
27890	444152	:chew
27891	444153	?chin
27892	444154	!chip
27893	444155	@chop
27894	444156	#chug
27895	444161	$city
27896	444162	%clad
27897	444163	&clam
27898	444164	*clap
27899	444165	~claw
27900	444166	1clay
27901	444211	2clip
27902	444212	3club
27903	444213	4clue
27904	444214	5coal
27905	444215	6coat
27906	444216	7cod
27907	444221	8code
27908	444222	9coil
27909	444223	0coin
27910	444224	.coke
27911	444225	-cola
27912	444226	+cold
27913	444231	:colt
27914	444232	?com
27915	444233	!comb
27916	444234	@come
27917	444235	#cone
27918	444236	$cook
27919	444241	%cool
27920	444242	&coop
27921	444243	*cope
27922	444244	~copy
27923	444245	1cord
27924	444246	2core
27925	444251	3cork
27926	444252	4corn
27927	444253	5cost
27928	444254	6cot
27929	444255	7cove
27930	444256	8cow
27931	444261	9cozy
27932	444262	0crab
27933	444263	.cram
27934	444264	-crew
27935	444265	+crib
27936	444266	:crop
27937	444311	?crow
27938	444312	!crux
27939	444313	@cub
27940	444314	#cube
27941	444315	$cue
27942	444316	%cuff
27943	444321	&cup
27944	444322	*curb
27945	444323	~cure
27946	444324	1curl
27947	444325	2cusp
27948	444326	3cut
27949	444331	4cyan
27950	444332	5dab
27951	444333	6dad
27952	444334	7daft
27953	444335	8damp
27954	444336	9dark
27955	444341	0darn
27956	444342	.dart
27957	444343	-dash
27958	444344	+data
27959	444345	:date
27960	444346	?dawn
27961	444351	!day
27962	444352	@deal
27963	444353	#dean
27964	444354	$debt
27965	444355	%deck
27966	444356	&deed
27967	444361	*deem
27968	444362	~deep
27969	444363	1defy
27970	444364	2deli
27971	444365	3demo
27972	444366	4den
27973	444411	5dent
27974	444412	6deny
27975	444413	7desk
27976	444414	8dev
27977	444415	9dew
27978	444416	0dial
27979	444421	.dice
27980	444422	-did
27981	444423	+dig
27982	444424	:dill
27983	444425	?dim
27984	444426	!dime
27985	444431	@din
27986	444432	#dine
27987	444433	$dip
27988	444434	%dire
27989	444435	&dirt
27990	444436	*disc
27991	444441	~dish
27992	444442	1disk
27993	444443	2diva
27994	444444	3dive
27995	444445	4doc
27996	444446	5dock
27997	444451	6dog
27998	444452	7dole
27999	444453	8doll
28000	444454	9dome
28001	444455	0done
28002	444456	.door
28003	444461	-dorm
28004	444462	+dose
28005	444463	:dot
28006	444464	?dove
28007	444465	!down
28008	444466	@doze
28009	444511	#drab
28010	444512	$draw
28011	444513	%drew
28012	444514	&drip
28013	444515	*drop
28014	444516	~drug
28015	444521	1drum
28016	444522	2dry
28017	444523	3dual
28018	444524	4duck
28019	444525	5duct
28020	444526	6dude
28021	444531	7duel
28022	444532	8duet
28023	444533	9dug
28024	444534	0duke
28025	444535	.dull
28026	444536	-duly
28027	444541	+dump
28028	444542	:dunk
28029	444543	?duo
28030	444544	!dupe
28031	444545	@dusk
28032	444546	#dust
28033	444551	$duty
28034	444552	%dvd
28035	444553	&each
28036	444554	*ear
28037	444555	~earn
28038	444556	1ease
28039	444561	2east
28040	444562	3easy
28041	444563	4eat
28042	444564	5echo
28043	444565	6edge
28044	444566	7edgy
28045	444611	8edit
28046	444612	9eel
28047	444613	0egg
28048	444614	.ego
28049	444615	-elf
28050	444616	+elk
28051	444621	:elm
28052	444622	?else
28053	444623	!emit
28054	444624	@emu
28055	444625	#envy
28056	444626	$epic
28057	444631	%era
28058	444632	&etc
28059	444633	*euro
28060	444634	~eve
28061	444635	1even
28062	444636	2ever
28063	444641	3exam
28064	444642	4exit
28065	444643	5eye
28066	444644	6face
28067	444645	7fact
28068	444646	8fad
28069	444651	9fade
28070	444652	0fail
28071	444653	.fair
28072	444654	-fake
28073	444655	+fall
28074	444656	:fame
28075	444661	?fan
28076	444662	!fang
28077	444663	@far
28078	444664	#farm
28079	444665	$fast
28080	444666	%fate
28081	445111	&fax
28082	445112	*feat
28083	445113	~fed
28084	445114	1fee
28085	445115	2feed
28086	445116	3feel
28087	445121	4feet
28088	445122	5fell
28089	445123	6felt
28090	445124	7fend
28091	445125	8fern
28092	445126	9feud
28093	445131	0few
28094	445132	.fig
28095	445133	-file
28096	445134	+fill
28097	445135	:film
28098	445136	?find
28099	445141	!fine
28100	445142	@fir
28101	445143	#firm
28102	445144	$fish
28103	445145	%fist
28104	445146	&fit
28105	445151	*five
28106	445152	~fix
28107	445153	1flag
28108	445154	2flap
28109	445155	3flat
28110	445156	4flaw
28111	445161	5flea
28112	445162	6fled
28113	445163	7flee
28114	445164	8flew
28115	445165	9flex
28116	445166	0flip
28117	445211	.flop
28118	445212	-flow
28119	445213	+fly
28120	445214	:foam
28121	445215	?foe
28122	445216	!fog
28123	445221	@foil
28124	445222	#fold
28125	445223	$folk
28126	445224	%fond
28127	445225	&font
28128	445226	*food
28129	445231	~fool
28130	445232	1foot
28131	445233	2for
28132	445234	3ford
28133	445235	4fore
28134	445236	5fork
28135	445241	6form
28136	445242	7fort
28137	445243	8fox
28138	445244	9free
28139	445245	0fret
28140	445246	.frog
28141	445251	-from
28142	445252	+fry
28143	445253	:fuel
28144	445254	?full
28145	445255	!fun
28146	445256	@fund
28147	445261	#funk
28148	445262	$fur
28149	445263	%fuse
28150	445264	&fuzz
28151	445265	*gab
28152	445266	~gag
28153	445311	1gain
28154	445312	2gala
28155	445313	3gale
28156	445314	4game
28157	445315	5gap
28158	445316	6gasp
28159	445321	7gate
28160	445322	8gave
28161	445323	9gawk
28162	445324	0gaze
28163	445325	.gear
28164	445326	-geek
28165	445331	+gel
28166	445332	:gem
28167	445333	?gen
28168	445334	!get
28169	445335	@gift
28170	445336	#gig
28171	445341	$gill
28172	445342	%give
28173	445343	&glad
28174	445344	*glee
28175	445345	~glow
28176	445346	1glue
28177	445351	2gnat
28178	445352	3goal
28179	445353	4goat
28180	445354	5gold
28181	445355	6golf
28182	445356	7gone
28183	445361	8gong
28184	445362	9goo
28185	445363	0good
28186	445364	.goof
28187	445365	-goon
28188	445366	+gosh
28189	445411	:got
28190	445412	?gown
28191	445413	!grab
28192	445414	@grad
28193	445415	#gram
28194	445416	$grew
28195	445421	%grid
28196	445422	&grin
28197	445423	*grip
28198	445424	~grit
28199	445425	1grow
28200	445426	2grub
28201	445431	3gulf
28202	445432	4gulp
28203	445433	5gum
28204	445434	6guru
28205	445435	7gush
28206	445436	8gut
28207	445441	9guy
28208	445442	0gym
28209	445443	.hack
28210	445444	-had
28211	445445	+haha
28212	445446	:hail
28213	445451	?hair
28214	445452	!half
28215	445453	@hall
28216	445454	#halt
28217	445455	$ham
28218	445456	%hand
28219	445461	&hare
28220	445462	*harm
28221	445463	~harp
28222	445464	1hash
28223	445465	2hat
28224	445466	3hate
28225	445511	4haul
28226	445512	5have
28227	445513	6hawk
28228	445514	7haze
28229	445515	8hazy
28230	445516	9head
28231	445521	0heal
28232	445522	.heap
28233	445523	-heat
28234	445524	+heed
28235	445525	:heel
28236	445526	?held
28237	445531	!helm
28238	445532	@help
28239	445533	#hen
28240	445534	$herb
28241	445535	%herd
28242	445536	&hero
28243	445541	*hey
28244	445542	~hid
28245	445543	1hide
28246	445544	2high
28247	445545	3hike
28248	445546	4hill
28249	445551	5hint
28250	445552	6hip
28251	445553	7hire
28252	445554	8hit
28253	445555	9hive
28254	445556	0hoax
28255	445561	.hog
28256	445562	-hola
28257	445563	+hold
28258	445564	:hole
28259	445565	?home
28260	445566	!honk
28261	445611	@hood
28262	445612	#hoof
28263	445613	$hook
28264	445614	%hoop
28265	445615	&hoot
28266	445616	*hop
28267	445621	~hope
28268	445622	1horn
28269	445623	2hose
28270	445624	3host
28271	445625	4hot
28272	445626	5how
28273	445631	6howl
28274	445632	7hub
28275	445633	8hug
28276	445634	9huge
28277	445635	0huh
28278	445636	.hula
28279	445641	-hulk
28280	445642	+hull
28281	445643	:hum
28282	445644	?hunk
28283	445645	!hunt
28284	445646	@hurt
28285	445651	#hush
28286	445652	$hut
28287	445653	%hymn
28288	445654	&hype
28289	445655	*ice
28290	445656	~iced
28291	445661	1icky
28292	445662	2icon
28293	445663	3icy
28294	445664	4idea
28295	445665	5idle
28296	445666	6idly
28297	446111	7inch
28298	446112	8info
28299	446113	9ink
28300	446114	0inn
28301	446115	.into
28302	446116	-ion
28303	446121	+iowa
28304	446122	:irk
28305	446123	?iron
28306	446124	!isle
28307	446125	@itch
28308	446126	#item
28309	446131	$ivy
28310	446132	%jab
28311	446133	&jack
28312	446134	*jade
28313	446135	~jail
28314	446136	1jam
28315	446141	2jar
28316	446142	3java
28317	446143	4jaw
28318	446144	5jazz
28319	446145	6jeep
28320	446146	7jest
28321	446151	8jet
28322	446152	9jig
28323	446153	0jinx
28324	446154	.job
28325	446155	-jog
28326	446156	+join
28327	446161	:joke
28328	446162	?jolt
28329	446163	!jot
28330	446164	@joy
28331	446165	#judo
28332	446166	$jug
28333	446211	%july
28334	446212	&jump
28335	446213	*june
28336	446214	~junk
28337	446215	1jury
28338	446216	2just
28339	446221	3kale
28340	446222	4keen
28341	446223	5keep
28342	446224	6keg
28343	446225	7kelp
28344	446226	8kept
28345	446231	9key
28346	446232	0kick
28347	446233	.kid
28348	446234	-kiln
28349	446235	+kilo
28350	446236	:kilt
28351	446241	?kin
28352	446242	!kind
28353	446243	@king
28354	446244	#kit
28355	446245	$kite
28356	446246	%kiwi
28357	446251	&knee
28358	446252	*knew
28359	446253	~knit
28360	446254	1knot
28361	446255	2know
28362	446256	3kung
28363	446261	4lab
28364	446262	5lace
28365	446263	6lack
28366	446264	7lair
28367	446265	8lake
28368	446266	9lamb
28369	446311	0lamp
28370	446312	.land
28371	446313	-lane
28372	446314	+lang
28373	446315	:lap
28374	446316	?lark
28375	446321	!lash
28376	446322	@last
28377	446323	#late
28378	446324	$lava
28379	446325	%law
28380	446326	&lawn
28381	446331	*lax
28382	446332	~lazy
28383	446333	1leaf
28384	446334	2leak
28385	446335	3lean
28386	446336	4leap
28387	446341	5led
28388	446342	6left
28389	446343	7leg
28390	446344	8lego
28391	446345	9len
28392	446346	0lend
28393	446351	.lent
28394	446352	-let
28395	446353	+lid
28396	446354	:life
28397	446355	?lift
28398	446356	!like
28399	446361	@limb
28400	446362	#lime
28401	446363	$limo
28402	446364	%line
28403	446365	&link
28404	446366	*lint
28405	446411	~lion
28406	446412	1lip
28407	446413	2list
28408	446414	3lit
28409	446415	4live
28410	446416	5load
28411	446421	6loaf
28412	446422	7loan
28413	446423	8lock
28414	446424	9loco
28415	446425	0loft
28416	446426	.log
28417	446431	-logo
28418	446432	+lone
28419	446433	:long
28420	446434	?look
28421	446435	!loop
28422	446436	@loot
28423	446441	#lose
28424	446442	$lost
28425	446443	%lot
28426	446444	&loud
28427	446445	*love
28428	446446	~luck
28429	446451	1lug
28430	446452	2lump
28431	446453	3lung
28432	446454	4lure
28433	446455	5lurk
28434	446456	6lush
28435	446461	7mace
28436	446462	8made
28437	446463	9mail
28438	446464	0main
28439	446465	.make
28440	446466	-mall
28441	446511	+malt
28442	446512	:mama
28443	446513	?many
28444	446514	!map
28445	446515	@mar
28446	446516	#mark
28447	446521	$mart
28448	446522	%mash
28449	446523	&mask
28450	446524	*mat
28451	446525	~math
28452	446526	1maw
28453	446531	2max
28454	446532	3may
28455	446533	4mayo
28456	446534	5maze
28457	446535	6meal
28458	446536	7mean
28459	446541	8meat
28460	446542	9meet
28461	446543	0mega
28462	446544	.melt
28463	446545	-memo
28464	446546	+mend
28465	446551	:menu
28466	446552	?meow
28467	446553	!mere
28468	446554	@met
28469	446555	#mic
28470	446556	$mice
28471	446561	%mid
28472	446562	&mild
28473	446563	*mile
28474	446564	~milk
28475	446565	1mill
28476	446566	2mime
28477	446611	3min
28478	446612	4mind
28479	446613	5mine
28480	446614	6mini
28481	446615	7mink
28482	446616	8mint
28483	446621	9mist
28484	446622	0mix
28485	446623	.mock
28486	446624	-mode
28487	446625	+mojo
28488	446626	:mold
28489	446631	?mom
28490	446632	!mono
28491	446633	@moo
28492	446634	#mood
28493	446635	$moon
28494	446636	%moor
28495	446641	&mop
28496	446642	*more
28497	446643	~most
28498	446644	1moth
28499	446645	2move
28500	446646	3mow
28501	446651	4much
28502	446652	5muck
28503	446653	6mud
28504	446654	7mug
28505	446655	8mule
28506	446656	9mum
28507	446661	0muse
28508	446662	.mush
28509	446663	-must
28510	446664	+mute
28511	446665	:mutt
28512	446666	?myth
28513	451111	!nab
28514	451112	@nag
28515	451113	#nail
28516	451114	$name
28517	451115	%nap
28518	451116	&nape
28519	451121	*navy
28520	451122	~nay
28521	451123	1nba
28522	451124	2near
28523	451125	3neat
28524	451126	4neck
28525	451131	5need
28526	451132	6neon
28527	451133	7nerd
28528	451134	8nest
28529	451135	9net
28530	451136	0new
28531	451141	.newt
28532	451142	-next
28533	451143	+nice
28534	451144	:nod
28535	451145	?none
28536	451146	!noon
28537	451151	@nope
28538	451152	#nor
28539	451153	$norm
28540	451154	%nose
28541	451155	&nosy
28542	451156	*not
28543	451161	~note
28544	451162	1nova
28545	451163	2now
28546	451164	3numb
28547	451165	4nut
28548	451166	5oaf
28549	451211	6oak
28550	451212	7oat
28551	451213	8oath
28552	451214	9oboe
28553	451215	0odd
28554	451216	.off
28555	451221	-ogre
28556	451222	+ohio
28557	451223	:oil
28558	451224	?oink
28559	451225	!okay
28560	451226	@old
28561	451231	#omen
28562	451232	$omit
28563	451233	%once
28564	451234	&only
28565	451235	*onto
28566	451236	~onyx
28567	451241	1ooze
28568	451242	2oozy
28569	451243	3opal
28570	451244	4open
28571	451245	5opt
28572	451246	6orb
28573	451251	7orca
28574	451252	8ore
28575	451253	9ouch
28576	451254	0our
28577	451255	.out
28578	451256	-oval
28579	451261	+oven
28580	451262	:over
28581	451263	?owe
28582	451264	!owed
28583	451265	@owl
28584	451266	#own
28585	451311	$pace
28586	451312	%pack
28587	451313	&pact
28588	451314	*pad
28589	451315	~page
28590	451316	1paid
28591	451321	2pair
28592	451322	3pal
28593	451323	4pale
28594	451324	5palm
28595	451325	6pan
28596	451326	7pang
28597	451331	8pant
28598	451332	9par
28599	451333	0park
28600	451334	.part
28601	451335	-path
28602	451336	+paw
28603	451341	:pawn
28604	451342	?pay
28605	451343	!pea
28606	451344	@peak
28607	451345	#pear
28608	451346	$peck
28609	451351	%peek
28610	451352	&peel
28611	451353	*peep
28612	451354	~peer
28613	451355	1pelt
28614	451356	2pen
28615	451361	3pep
28616	451362	4per
28617	451363	5perm
28618	451364	6peso
28619	451365	7pest
28620	451366	8pet
28621	451411	9pick
28622	451412	0pie
28623	451413	.pier
28624	451414	-pig
28625	451415	+pike
28626	451416	:pile
28627	451421	?pill
28628	451422	!pin
28629	451423	@pine
28630	451424	#ping
28631	451425	$pink
28632	451426	%pint
28633	451431	&pip
28634	451432	*pipe
28635	451433	~pit
28636	451434	1pity
28637	451435	2plan
28638	451436	3play
28639	451441	4plea
28640	451442	5plod
28641	451443	6plop
28642	451444	7plot
28643	451445	8plow
28644	451446	9ploy
28645	451451	0plug
28646	451452	.plum
28647	451453	-pod
28648	451454	+poem
28649	451455	:poet
28650	451456	?pogo
28651	451461	!poke
28652	451462	@pole
28653	451463	#poll
28654	451464	$polo
28655	451465	%pond
28656	451466	&pong
28657	451511	*pony
28658	451512	~poof
28659	451513	1pool
28660	451514	2pop
28661	451515	3pope
28662	451516	4pork
28663	451521	5port
28664	451522	6pose
28665	451523	7posh
28666	451524	8post
28667	451525	9pot
28668	451526	0pour
28669	451531	.pout
28670	451532	-pow
28671	451533	+pox
28672	451534	:prep
28673	451535	?prey
28674	451536	!pro
28675	451541	@prop
28676	451542	#pry
28677	451543	$puck
28678	451544	%puff
28679	451545	&pug
28680	451546	*pull
28681	451551	~pulp
28682	451552	1puma
28683	451553	2pump
28684	451554	3pun
28685	451555	4punk
28686	451556	5pup
28687	451561	6pure
28688	451562	7purr
28689	451563	8push
28690	451564	9put
28691	451565	0putt
28692	451566	.quad
28693	451611	-quit
28694	451612	+quiz
28695	451613	:race
28696	451614	?rack
28697	451615	!rad
28698	451616	@raft
28699	451621	#rag
28700	451622	$rage
28701	451623	%raid
28702	451624	&rail
28703	451625	*rain
28704	451626	~rake
28705	451631	1ram
28706	451632	2ramp
28707	451633	3ran
28708	451634	4rang
28709	451635	5rank
28710	451636	6rare
28711	451641	7rash
28712	451642	8rat
28713	451643	9rate
28714	451644	0rave
28715	451645	.raw
28716	451646	-ray
28717	451651	+read
28718	451652	:real
28719	451653	?ream
28720	451654	!reap
28721	451655	@rear
28722	451656	#red
28723	451661	$redo
28724	451662	%reed
28725	451663	&reef
28726	451664	*reel
28727	451665	~ref
28728	451666	1rely
28729	452111	2rent
28730	452112	3rep
28731	452113	4rest
28732	452114	5rib
28733	452115	6rice
28734	452116	7rich
28735	452121	8rid
28736	452122	9ride
28737	452123	0rift
28738	452124	.rig
28739	452125	-rim
28740	452126	+rind
28741	452131	:ring
28742	452132	?rink
28743	452133	!riot
28744	452134	@rip
28745	452135	#ripe
28746	452136	$rise
28747	452141	%risk
28748	452142	&ritz
28749	452143	*road
28750	452144	~roam
28751	452145	1roar
28752	452146	2robe
28753	452151	3rock
28754	452152	4rode
28755	452153	5role
28756	452154	6roll
28757	452155	7rome
28758	452156	8romp
28759	452161	9roof
28760	452162	0rook
28761	452163	.room
28762	452164	-root
28763	452165	+rope
28764	452166	:rose
28765	452211	?rosy
28766	452212	!rot
28767	452213	@row
28768	452214	#rub
28769	452215	$ruby
28770	452216	%rug
28771	452221	&ruin
28772	452222	*rule
28773	452223	~run
28774	452224	1rung
28775	452225	2runt
28776	452226	3ruse
28777	452231	4rush
28778	452232	5rust
28779	452233	6rut
28780	452234	7rye
28781	452235	8sack
28782	452236	9safe
28783	452241	0saga
28784	452242	.sage
28785	452243	-said
28786	452244	+sail
28787	452245	:sake
28788	452246	?sale
28789	452251	!salt
28790	452252	@same
28791	452253	#sand
28792	452254	$sane
28793	452255	%sang
28794	452256	&sank
28795	452261	*sap
28796	452262	~sash
28797	452263	1sat
28798	452264	2save
28799	452265	3saw
28800	452266	4say
28801	452311	5scam
28802	452312	6scan
28803	452313	7sea
28804	452314	8seal
28805	452315	9seat
28806	452316	0see
28807	452321	.seed
28808	452322	-seek
28809	452323	+seem
28810	452324	:self
28811	452325	?sell
28812	452326	!send
28813	452331	@sent
28814	452332	#set
28815	452333	$sew
28816	452334	%sewn
28817	452335	&sham
28818	452336	*shed
28819	452341	~shin
28820	452342	1ship
28821	452343	2shoe
28822	452344	3shop
28823	452345	4show
28824	452346	5shun
28825	452351	6shut
28826	452352	7shy
28827	452353	8side
28828	452354	9sift
28829	452355	0sigh
28830	452356	.sign
28831	452361	-silk
28832	452362	+silo
28833	452363	:silt
28834	452364	?sim
28835	452365	!sing
28836	452366	@sink
28837	452411	#sip
28838	452412	$sit
28839	452413	%six
28840	452414	&size
28841	452415	*ski
28842	452416	~skid
28843	452421	1skin
28844	452422	2skip
28845	452423	3sky
28846	452424	4slab
28847	452425	5slag
28848	452426	6slam
28849	452431	7slaw
28850	452432	8sled
28851	452433	9slim
28852	452434	0slip
28853	452435	.slit
28854	452436	-slop
28855	452441	+slot
28856	452442	:slow
28857	452443	?slug
28858	452444	!slum
28859	452445	@sly
28860	452446	#smog
28861	452451	$smug
28862	452452	%snag
28863	452453	&snap
28864	452454	*snow
28865	452455	~snub
28866	452456	1snug
28867	452461	2soak
28868	452462	3soap
28869	452463	4soar
28870	452464	5sock
28871	452465	6sod
28872	452466	7soda
28873	452511	8sofa
28874	452512	9soft
28875	452513	0soil
28876	452514	.sold
28877	452515	-sole
28878	452516	+solo
28879	452521	:some
28880	452522	?song
28881	452523	!soon
28882	452524	@sora
28883	452525	#sort
28884	452526	$soul
28885	452531	%soup
28886	452532	&sour
28887	452533	*sow
28888	452534	~soy
28889	452535	1spa
28890	452536	2spam
28891	452541	3span
28892	452542	4spew
28893	452543	5spin
28894	452544	6spit
28895	452545	7spot
28896	452546	8spry
28897	452551	9spud
28898	452552	0spun
28899	452553	.spur
28900	452554	-spy
28901	452555	+star
28902	452556	:stat
28903	452561	?stay
28904	452562	!stem
28905	452563	@step
28906	452564	#stew
28907	452565	$stir
28908	452566	%stop
28909	452611	&stun
28910	452612	*sub
28911	452613	~such
28912	452614	1suit
28913	452615	2sulk
28914	452616	3sum
28915	452621	4sun
28916	452622	5sung
28917	452623	6sunk
28918	452624	7sure
28919	452625	8surf
28920	452626	9suv
28921	452631	0swab
28922	452632	.swam
28923	452633	-swan
28924	452634	+swap
28925	452635	:swat
28926	452636	?sway
28927	452641	!swim
28928	452642	@sync
28929	452643	#tab
28930	452644	$tack
28931	452645	%taco
28932	452646	&tag
28933	452651	*tail
28934	452652	~take
28935	452653	1tale
28936	452654	2talk
28937	452655	3tall
28938	452656	4tame
28939	452661	5tan
28940	452662	6tang
28941	452663	7tank
28942	452664	8tap
28943	452665	9tape
28944	452666	0tar
28945	453111	.tarp
